archetype,metaRating,height,weight,skillMoves,weakFoot,attributeAcceleration,attributeSprintSpeed,attributePositioning,attributeFinishing,attributeShotPower,attributeLongShots,attributeVolleys,attributePenalties,attributeVision,attributeCrossing,attributeFkAccuracy,attributeShortPassing,attributeLongPassing,attributeCurve,attributeAgility,attributeBalance,attributeReactions,attributeBallControl,attributeDribbling,attributeComposure,attributeInterceptions,attributeHeadingAccuracy,attributeDefensiveAwareness,attributeStandingTackle,attributeSlidingTackle,attributeJumping,attributeStamina,attributeStrength,attributeAggression,Finesse Shot,Chip Shot,Power Shot,Dead Ball,Power Header,Low Driven Shot,Incisive Pass,Pinged Pass,Long Ball Pass,Tiki Taka,Whipped Pass,Jockey,Block,Intercept,Anticipate,Slide Tackle,Bruiser,Technical,Rapid,Flair,First Touch,Trickster,Press Proven,Quick Step,Relentless,Trivela,Acrobatic,Long Throw,Aerial,accelerateType_EXPLOSIVE,accelerateType_MOSTLY_EXPLOSIVE,accelerateType_CONTROLLED_EXPLOSIVE,accelerateType_CONTROLLED,accelerateType_CONTROLLED_LENGTHY,accelerateType_MOSTLY_LENGTHY,accelerateType_LENGTHY,bodytype_Lean Medium,bodytype_Average Medium,bodytype_Stocky Medium,bodytype_Lean Tall,bodytype_Average Tall,bodytype_Stocky Tall,bodytype_Lean Short,bodytype_Average Short,bodytype_Stocky Short,bodytype_Unique
centre_half,80.63172703084342,174,73,3,4,80,80,57,45,78,57,54,62,80,75,55,91,89,78,80,83,93,87,73,88,92,77,91,92,93,90,90,83,92,0,0,0,0,0,0,0,1,2,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
wide_playmaker,83.51663452863916,170,69,4,4,93,90,94,93,88,92,92,92,90,90,90,90,85,93,90,93,92,93,91,90,44,77,53,39,35,74,83,72,58,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
shadow_striker,85.14479241085328,178,76,4,4,87,89,88,92,93,85,95,77,85,75,73,91,85,81,88,90,92,90,85,85,59,98,68,61,58,98,90,93,95,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,0,0,1,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
target_forward,80.88564825872749,178,76,4,4,87,89,88,92,93,85,95,77,85,75,73,91,85,81,88,90,92,90,85,85,59,98,68,61,58,98,90,93,95,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,0,0,1,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
poacher,86.62705629820663,178,76,4,4,87,89,88,92,93,85,95,77,85,75,73,91,85,81,88,90,92,90,85,85,59,98,68,61,58,98,90,93,95,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,0,0,1,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
target_forward,81.23136292943478,186,79,4,4,82,85,92,92,91,86,88,88,83,72,76,81,69,69,77,74,87,84,84,87,39,96,36,42,41,92,85,90,74,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
winger,82.48176593893064,180,75,4,4,91,88,88,85,81,86,77,82,85,90,81,88,81,75,89,77,87,91,92,87,38,59,33,38,36,67,85,75,75,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
target_forward,75.74579854881505,182,78,3,3,83,81,91,93,93,85,92,92,74,76,85,82,62,80,70,73,86,82,76,87,43,94,27,57,53,87,83,87,79,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
false_nine,85.50240564166596,160,56,4,4,91,90,95,94,90,90,75,71,86,84,80,86,83,80,90,83,90,91,92,80,77,70,65,70,66,90,93,83,87,1,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
shadow_striker,87.13811709563669,160,56,4,4,91,90,95,94,90,90,75,71,86,84,80,86,83,80,90,83,90,91,92,80,77,70,65,70,66,90,93,83,87,1,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
playmaker,84.6974258853344,160,56,4,4,91,90,95,94,90,90,75,71,86,84,80,86,83,80,90,83,90,91,92,80,77,70,65,70,66,90,93,83,87,1,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
centre_half,89.04114220397136,188,75,4,4,93,82,53,84,85,80,53,68,86,81,79,97,96,78,87,85,85,91,90,83,88,82,90,86,88,95,96,84,73,0,0,0,0,0,0,0,1,1,2,0,0,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
holding,87.56919412362949,188,75,4,4,93,82,53,84,85,80,53,68,86,81,79,97,96,78,87,85,85,91,90,83,88,82,90,86,88,95,96,84,73,0,0,0,0,0,0,0,1,1,2,0,0,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
inside_forward,86.705180800702,165,57,5,5,95,93,90,90,90,89,86,85,86,75,88,88,84,83,86,88,92,90,91,88,53,81,43,52,49,85,92,84,70,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
advanced_forward,87.85168083674165,165,57,5,5,95,93,90,90,90,89,86,85,86,75,88,88,84,83,86,88,92,90,91,88,53,81,43,52,49,85,92,84,70,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
attacking_wingback,85.22426070955588,173,58,4,4,91,93,72,52,75,76,56,52,73,93,78,88,86,93,84,82,80,80,84,83,90,83,91,88,90,91,94,81,74,0,0,0,0,0,0,0,0,1,0,1,1,0,2,1,0,0,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
wingback,87.30002919496015,173,58,4,4,91,93,72,52,75,76,56,52,73,93,78,88,86,93,84,82,80,80,84,83,90,83,91,88,90,91,94,81,74,0,0,0,0,0,0,0,0,1,0,1,1,0,2,1,0,0,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
falseback,85.58796728488998,173,58,4,4,91,93,72,52,75,76,56,52,73,93,78,88,86,93,84,82,80,80,84,83,90,83,91,88,90,91,94,81,74,0,0,0,0,0,0,0,0,1,0,1,1,0,2,1,0,0,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
advanced_forward,83.23021711858873,180,75,4,5,88,86,90,91,92,93,91,89,88,68,87,86,76,75,82,81,87,89,84,88,54,83,59,50,45,79,86,78,67,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
inside_forward,87.1049242205174,179,77,5,4,96,95,90,89,86,83,83,71,87,87,59,88,81,91,95,91,88,88,93,85,40,63,39,34,37,76,88,71,50,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
advanced_forward,85.5503006180745,179,77,5,4,96,95,90,89,86,83,83,71,87,87,59,88,81,91,95,91,88,88,93,85,40,63,39,34,37,76,88,71,50,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
attacking_wingback,84.32245044071094,161,58,4,3,93,88,84,70,94,85,51,63,82,95,84,90,83,91,95,90,81,84,83,88,84,62,80,88,91,82,92,75,88,0,0,0,1,0,0,0,0,0,0,2,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
wide_playmaker,79.49979320610659,161,58,4,3,93,88,84,70,94,85,51,63,82,95,84,90,83,91,95,90,81,84,83,88,84,62,80,88,91,82,92,75,88,0,0,0,1,0,0,0,0,0,0,2,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
inside_forward,83.02444287676681,165,54,4,4,92,88,92,88,91,85,86,78,80,86,60,88,74,85,86,85,82,90,90,81,61,80,55,52,46,90,83,80,73,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
winger,84.04202765839658,165,54,4,4,92,88,92,88,91,85,86,78,80,86,60,88,74,85,86,85,82,90,90,81,61,80,55,52,46,90,83,80,73,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
playmaker,80.20987938570994,165,54,4,4,92,88,92,88,91,85,86,78,80,86,60,88,74,85,86,85,82,90,90,81,61,80,55,52,46,90,83,80,73,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
centre_half,79.61123875647816,167,55,3,5,82,86,49,71,67,66,48,51,84,88,61,96,86,88,81,81,85,88,81,81,91,82,91,92,89,91,87,87,91,0,0,0,0,0,0,0,1,1,0,0,1,2,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
defender,75.81871674037778,167,55,3,5,82,86,49,71,67,66,48,51,84,88,61,96,86,88,81,81,85,88,81,81,91,82,91,92,89,91,87,87,91,0,0,0,0,0,0,0,1,1,0,0,1,2,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
ball_playing_defender,80.8506382457316,167,55,3,5,82,86,49,71,67,66,48,51,84,88,61,96,86,88,81,81,85,88,81,81,91,82,91,92,89,91,87,87,91,0,0,0,0,0,0,0,1,1,0,0,1,2,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
inside_forward,83.4462403624592,186,70,4,4,92,93,87,88,85,82,83,77,90,87,69,89,77,87,92,87,88,89,92,89,38,87,33,48,37,90,84,72,72,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
wide_half,84.92831810766381,181,76,4,4,87,85,68,65,80,77,60,65,86,70,61,94,90,77,90,90,85,86,90,91,89,75,87,90,88,89,87,88,87,0,0,0,0,0,0,1,2,1,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
deep_lying_playmaker,85.57533675136908,181,76,4,4,87,85,68,65,80,77,60,65,86,70,61,94,90,77,90,90,85,86,90,91,89,75,87,90,88,89,87,88,87,0,0,0,0,0,0,1,2,1,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
defender,79.63311241083309,178,67,5,5,90,85,48,45,60,50,36,69,87,54,54,99,99,84,77,75,88,87,78,90,88,90,96,89,88,94,85,90,86,0,0,0,0,0,0,1,0,2,0,0,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
ball_playing_defender,86.73606154333845,178,67,5,5,90,85,48,45,60,50,36,69,87,54,54,99,99,84,77,75,88,87,78,90,88,90,96,89,88,94,85,90,86,0,0,0,0,0,0,1,0,2,0,0,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
stopper,84.88951229626633,178,67,5,5,90,85,48,45,60,50,36,69,87,54,54,99,99,84,77,75,88,87,78,90,88,90,96,89,88,94,85,90,86,0,0,0,0,0,0,1,0,2,0,0,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
wide_playmaker,81.49291240521056,160,69,4,5,88,88,89,92,87,90,66,69,89,89,87,89,82,86,88,89,91,90,89,86,41,76,35,61,56,74,81,72,75,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
shadow_striker,85.33205156087926,160,69,4,5,88,88,89,92,87,90,66,69,89,89,87,89,82,86,88,89,91,90,89,86,41,76,35,61,56,74,81,72,75,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
defender,81.51918290848783,183,78,3,4,84,85,93,94,90,81,85,88,80,71,81,87,76,89,77,78,86,89,85,87,93,93,85,81,81,91,90,93,73,0,0,0,0,2,0,0,0,1,0,0,1,0,1,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
ball_playing_defender,81.83079502194953,183,78,3,4,84,85,93,94,90,81,85,88,80,71,81,87,76,89,77,78,86,89,85,87,93,93,85,81,81,91,90,93,73,0,0,0,0,2,0,0,0,1,0,0,1,0,1,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
half_winger,87.64429062029512,177,62,4,4,98,97,93,93,85,87,73,71,86,88,68,90,83,78,93,86,87,92,88,85,59,81,63,69,65,84,91,81,76,1,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
wide_playmaker,88.44510037276653,177,62,4,4,98,97,93,93,85,87,73,71,86,88,68,90,83,78,93,86,87,92,88,85,59,81,63,69,65,84,91,81,76,1,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
shadow_striker,89.07677802397093,177,62,4,4,98,97,93,93,85,87,73,71,86,88,68,90,83,78,93,86,87,92,88,85,59,81,63,69,65,84,91,81,76,1,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
inside_forward,86.42850976640338,160,52,4,5,91,95,89,91,84,85,80,70,87,90,66,88,71,66,90,85,87,92,91,85,46,94,36,40,35,93,87,77,77,1,0,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
attacking_wingback,86.0442460340992,168,60,3,5,92,90,91,80,85,78,70,72,86,95,49,90,85,88,93,91,80,88,91,80,88,76,87,89,88,86,90,78,83,0,0,0,0,0,0,1,0,1,0,1,2,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
wingback,86.63246388528185,168,60,3,5,92,90,91,80,85,78,70,72,86,95,49,90,85,88,93,91,80,88,91,80,88,76,87,89,88,86,90,78,83,0,0,0,0,0,0,1,0,1,0,1,2,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
defender,88.42091684796067,185,78,3,4,84,87,44,44,90,79,45,53,65,69,51,84,76,46,76,71,91,79,68,90,91,87,90,93,88,96,85,97,94,0,0,0,0,1,0,0,1,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
ball_playing_defender,84.88899058656543,185,78,3,4,84,87,44,44,90,79,45,53,65,69,51,84,76,46,76,71,91,79,68,90,91,87,90,93,88,96,85,97,94,0,0,0,0,1,0,0,1,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
stopper,87.22852678318993,185,78,3,4,84,87,44,44,90,79,45,53,65,69,51,84,76,46,76,71,91,79,68,90,91,87,90,93,88,96,85,97,94,0,0,0,0,1,0,0,1,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
inside_forward,85.60744792897792,170,62,4,5,93,91,91,91,83,81,78,63,90,75,65,91,88,83,91,93,89,93,91,89,51,56,63,63,42,69,83,61,54,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
playmaker,85.62868789441768,170,62,4,5,93,91,91,91,83,81,78,63,90,75,65,91,88,83,91,93,89,93,91,89,51,56,63,63,42,69,83,61,54,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
shadow_striker,81.49559361462923,177,71,4,4,82,82,85,81,80,81,82,66,92,85,70,92,88,83,88,88,89,91,91,86,46,44,60,51,46,65,88,60,64,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
defender,84.89799437652296,184,77,3,4,86,85,66,48,60,37,40,40,60,63,37,89,84,64,82,80,88,82,80,84,86,86,88,91,94,96,87,84,92,0,0,0,0,2,0,0,0,0,0,0,1,1,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
fullback,84.88446508815267,184,77,3,4,86,85,66,48,60,37,40,40,60,63,37,89,84,64,82,80,88,82,80,84,86,86,88,91,94,96,87,84,92,0,0,0,0,2,0,0,0,0,0,0,1,1,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
stopper,84.98458365698792,184,77,3,4,86,85,66,48,60,37,40,40,60,63,37,89,84,64,82,80,88,82,80,84,86,86,88,91,94,96,87,84,92,0,0,0,0,2,0,0,0,0,0,0,1,1,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
attacking_wingback,82.0025596738899,180,77,3,3,88,91,83,65,80,62,40,58,84,82,42,84,83,75,86,82,82,83,80,85,80,71,86,88,85,90,97,86,97,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
wingback,83.81676695957232,180,77,3,3,88,91,83,65,80,62,40,58,84,82,42,84,83,75,86,82,82,83,80,85,80,71,86,88,85,90,97,86,97,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
falseback,81.64719315124181,180,77,3,3,88,91,83,65,80,62,40,58,84,82,42,84,83,75,86,82,82,83,80,85,80,71,86,88,85,90,97,86,97,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
holding,83.21222964922681,172,64,4,5,91,83,85,85,84,92,70,81,90,83,72,93,90,86,95,92,90,91,91,92,90,60,84,88,77,71,87,63,83,1,0,0,0,0,0,1,2,0,1,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
deep_lying_playmaker,87.12551423504738,172,64,4,5,91,83,85,85,84,92,70,81,90,83,72,93,90,86,95,92,90,91,91,92,90,60,84,88,77,71,87,63,83,1,0,0,0,0,0,1,2,0,1,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
defender,84.8860360518979,188,79,2,3,80,90,60,60,73,38,41,47,67,65,51,84,74,53,63,62,94,78,62,85,89,89,88,89,89,95,79,90,90,0,0,0,0,1,0,0,0,0,0,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
stopper,82.49718605119217,188,79,2,3,80,90,60,60,73,38,41,47,67,65,51,84,74,53,63,62,94,78,62,85,89,89,88,89,89,95,79,90,90,0,0,0,0,1,0,0,0,0,0,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
wide_midfielder,83.98343549044777,178,66,4,4,96,95,85,87,85,82,80,80,83,80,82,83,80,85,94,94,90,92,91,91,28,88,32,45,40,85,80,60,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
shadow_striker,86.18873941951402,178,66,4,4,96,95,85,87,85,82,80,80,83,80,82,83,80,85,94,94,90,92,91,91,28,88,32,45,40,85,80,60,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
box_to_box,84.24323246070628,179,71,4,4,93,80,86,83,91,89,73,67,86,73,64,89,85,79,90,90,89,88,89,83,82,70,81,83,81,93,85,89,89,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
playmaker,82.42231237839945,179,71,4,4,93,80,86,83,91,89,73,67,86,73,64,89,85,79,90,90,89,88,89,83,82,70,81,83,81,93,85,89,89,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
shadow_striker,82.99275128273055,177,71,5,5,85,82,88,83,98,88,74,79,91,85,89,91,90,94,87,87,82,85,96,83,32,41,28,34,23,69,77,82,70,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
advanced_forward,83.73120757548419,180,79,4,4,86,88,92,93,87,89,92,88,77,66,70,76,54,77,81,81,91,89,85,91,34,92,39,47,33,87,84,82,75,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
poacher,84.40163207147879,180,79,4,4,86,88,92,93,87,89,92,88,77,66,70,76,54,77,81,81,91,89,85,91,34,92,39,47,33,87,84,82,75,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
winger,86.02730531560799,182,76,4,4,89,93,87,89,86,89,84,73,87,88,88,87,81,86,86,84,87,92,93,91,33,75,47,47,37,72,91,87,83,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
wide_playmaker,84.0540453489996,186,80,5,5,88,86,88,85,85,90,89,73,90,90,66,90,80,92,86,86,88,90,90,90,61,60,63,73,63,82,98,87,73,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,1,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
playmaker,84.37373368572415,186,80,5,5,88,86,88,85,85,90,89,73,90,90,66,90,80,92,86,86,88,90,90,90,61,60,63,73,63,82,98,87,73,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,1,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
defender,88.55145662978057,192,84,5,5,88,91,38,63,82,33,38,87,79,44,36,90,91,61,75,75,89,82,75,86,87,85,86,90,80,93,85,93,87,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
ball_playing_defender,87.30391116282266,192,84,5,5,88,91,38,63,82,33,38,87,79,44,36,90,91,61,75,75,89,82,75,86,87,85,86,90,80,93,85,93,87,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
stopper,86.69297331771082,192,84,5,5,88,91,38,63,82,33,38,87,79,44,36,90,91,61,75,75,89,82,75,86,87,85,86,90,80,93,85,93,87,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
target_forward,85.50284020389262,190,75,4,4,87,88,91,91,91,87,85,85,80,64,96,84,67,87,81,80,90,89,85,85,28,97,22,30,28,93,87,92,87,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
poacher,83.42676807093372,190,75,4,4,87,88,91,91,91,87,85,85,80,64,96,84,67,87,81,80,90,89,85,85,28,97,22,30,28,93,87,92,87,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
inside_forward,83.90986294022595,173,77,4,3,98,92,90,86,91,84,70,61,82,80,60,86,82,82,97,96,82,85,93,82,24,48,51,37,33,80,81,81,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
